trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
ICHIBATA_SHICHIRUI_20260718_IN_1800_03,18:00:00,18:00:00,shichirui_port,1,,,,1
ICHIBATA_SHICHIRUI_20260718_IN_1800_03,18:35:00,18:35:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SHICHIRUI_20260718_IN_1800_03,18:40:00,18:40:00,matsue_station,3,,,,1
ICHIBATA_SHICHIRUI_20260808_OUT_0750_01,07:50:00,07:50:00,matsue_station,1,,,,1
ICHIBATA_SHICHIRUI_20260808_OUT_0750_01,07:55:00,07:55:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SHICHIRUI_20260808_OUT_0750_01,08:30:00,08:30:00,shichirui_port,3,,,,1
ICHIBATA_SHICHIRUI_20260808_OUT_1335_02,13:35:00,13:35:00,matsue_station,1,,,,1
ICHIBATA_SHICHIRUI_20260808_OUT_1335_02,13:40:00,13:40:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SHICHIRUI_20260808_OUT_1335_02,14:15:00,14:15:00,shichirui_port,3,,,,1
ICHIBATA_SHICHIRUI_20260808_OUT_1540_03,15:40:00,15:40:00,matsue_station,1,,,,1
ICHIBATA_SHICHIRUI_20260808_OUT_1540_03,15:45:00,15:45:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SHICHIRUI_20260808_OUT_1540_03,16:20:00,16:20:00,shichirui_port,3,,,,1
ICHIBATA_SHICHIRUI_20260808_IN_1425_01,14:25:00,14:25:00,shichirui_port,1,,,,1
ICHIBATA_SHICHIRUI_20260808_IN_1425_01,15:00:00,15:00:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SHICHIRUI_20260808_IN_1425_01,15:05:00,15:05:00,matsue_station,3,,,,1
ICHIBATA_SHICHIRUI_20260808_IN_1512_02,15:12:00,15:12:00,shichirui_port,1,,,,1
ICHIBATA_SHICHIRUI_20260808_IN_1512_02,15:47:00,15:47:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SHICHIRUI_20260808_IN_1512_02,15:52:00,15:52:00,matsue_station,3,,,,1
ICHIBATA_SHICHIRUI_20260808_IN_1835_03,18:35:00,18:35:00,shichirui_port,1,,,,1
ICHIBATA_SHICHIRUI_20260808_IN_1835_03,19:10:00,19:10:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SHICHIRUI_20260808_IN_1835_03,19:15:00,19:15:00,matsue_station,3,,,,1
ICHIBATA_SHICHIRUI_20260808_IN_2005_04,20:05:00,20:05:00,shichirui_port,1,,,,1
ICHIBATA_SHICHIRUI_20260808_IN_2005_04,20:40:00,20:40:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SHICHIRUI_20260808_IN_2005_04,20:45:00,20:45:00,matsue_station,3,,,,1
ICHIBATA_SHICHIRUI_20260817_OUT_0750_01,07:50:00,07:50:00,matsue_station,1,,,,1
ICHIBATA_SHICHIRUI_20260817_OUT_0750_01,07:55:00,07:55:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SHICHIRUI_20260817_OUT_0750_01,08:30:00,08:30:00,shichirui_port,3,,,,1
ICHIBATA_SHICHIRUI_20260817_OUT_1540_02,15:40:00,15:40:00,matsue_station,1,,,,1
ICHIBATA_SHICHIRUI_20260817_OUT_1540_02,15:45:00,15:45:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SHICHIRUI_20260817_OUT_1540_02,16:20:00,16:20:00,shichirui_port,3,,,,1
ICHIBATA_SHICHIRUI_20260817_IN_1003_01,10:03:00,10:03:00,shichirui_port,1,,,,1
ICHIBATA_SHICHIRUI_20260817_IN_1003_01,10:38:00,10:38:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SHICHIRUI_20260817_IN_1003_01,10:43:00,10:43:00,matsue_station,3,,,,1
ICHIBATA_SHICHIRUI_20260817_IN_1745_02,17:45:00,17:45:00,shichirui_port,1,,,,1
ICHIBATA_SHICHIRUI_20260817_IN_1745_02,18:20:00,18:20:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SHICHIRUI_20260817_IN_1745_02,18:25:00,18:25:00,matsue_station,3,,,,1
ICHIBATA_SHICHIRUI_20260817_IN_1800_03,18:00:00,18:00:00,shichirui_port,1,,,,1
ICHIBATA_SHICHIRUI_20260817_IN_1800_03,18:35:00,18:35:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SHICHIRUI_20260817_IN_1800_03,18:40:00,18:40:00,matsue_station,3,,,,1
ICHIBATA_SHICHIRUI_20260901_OUT_0750_01,07:50:00,07:50:00,matsue_station,1,,,,1
